project,CWE_id,commit_hash,commit_message,commit_date,files_changed,code_diff_summary
microsoft_MixedRealityToolkit-Unity,CWE-355,6bf97ea6c2c47be9f59d791d880d465bc19b6284,"Support for camera offset to the input simulation

Allows the camera to be at eye-position above the floor, like VR",,13,"共 1070 处添加, 0 处删除. 示例: 添加: private SerializedProperty cameraOriginOffset;; 添加: cameraOriginOffset = serializedObject.FindProperty(""cameraOriginOffset"");; 添加: EditorGUILayout.PropertyField(cameraOrigin"
microsoft_MixedRealityToolkit-Unity,CWE-136,a8c529814e1e081acf45f3f9fa6b7a439f187882,Fix transform set for the leapVRDeviceOrigin,,1,"共 9 处添加, 1 处删除. 示例: 添加: using UnityEngine;; 添加: // Used for setting the leapVRDeviceOrigin object reference value; 添加: Transform leapVRDeviceOriginTransform;"
microsoft_MixedRealityToolkit-Unity,CWE-136,a051139bac89755c6ee4c1f24ba18d77de8feb13,fixed wrong usage of transform instead of target.transform,,1,"共 1 处添加, 1 处删除. 示例: 删除: proximityEffect.UpdateScaling(Vector3.Scale(TargetBounds.center, TargetBounds.gameObject.transform.lossyScale) + transform.position, currentBoundsExtents);; 添加: proximityEffect"
microsoft_MixedRealityToolkit-Unity,CWE-569,4b7fa762ab5e97b1179d9efa50030d41b44de477,fixed wrong using,,1,"共 1 处添加, 1 处删除. 示例: 删除: using Boo.Lang;; 添加: using System.Collections.Generic;"
microsoft_MixedRealityToolkit-Unity,CWE-569,8d8fdb36e2ef98bd4fe3899a80751fed4cb42647,fixed typo,,1,"共 1 处添加, 1 处删除. 示例: 删除: A Slider with specificied step increments is currently an experimental feature and a demo can be in the example scene under `MRTK/Examples/Experimental/StepSlider/`; 添加: A Slid"
microsoft_MixedRealityToolkit-Unity,CWE-355,7e8ae380b40ed8e84fcd9c65ba8ac1172b62370b,Port summary from interface,,1,"共 7 处添加, 3 处删除. 示例: 删除: /// Gets the axis that the grasp happens; 删除: /// For the SpherePointer it's the axis from the palm to the index tip; 删除: /// For any other IMixedRealityController, return just"
microsoft_MixedRealityToolkit-Unity,CWE-569,6a1c7cc7a8cb991ae4f04204604d089e703451d7,"Simplify conditional expressions

https://docs.microsoft.com/en-us/dotnet/fundamentals/code-analysis/style-rules/ide0075",,13,"共 20 处添加, 23 处删除. 示例: 删除: return attribute != null ? attribute.Flags.HasFlag(MixedRealityControllerConfigurationFlags.UseCustomInteractionMappings) : false;; 添加: return attribute != null && attribute."
microsoft_MixedRealityToolkit-Unity,CWE-355,56308bd1362fc91bb8b5f549e0dc725d8ca5e234,"Make oculus hand rendering controled by the hand visualization profile (#8833)

* moving visualization code out of device manager and into the hand, added null checks

* fixed the Interactable script to properly initalize the IsToggled Field based on the inspector, tied the feature panel's state to the underlying profiles/application configurations",,7,"共 156 处添加, 44 处删除. 示例: 添加: private MixedRealityHandTrackingProfile handTrackingProfile;; 添加: handTrackingProfile = CoreServices.InputSystem?.InputSystemProfile.HandTrackingProfile;; 删除: public void Up"
microsoft_MixedRealityToolkit-Unity,CWE-465,5f573c00cc2a97300ca0e31e3a69576934f4c86f,Added check to see if Pointer is a IMixedRealityNearPointer to HandInteractionPanZoom.OnPointerDown,,1,"共 2 处添加, 1 处删除. 示例: 添加: bool isNear = eventData.Pointer as IMixedRealityNearPointer != null;; 删除: SetHandDataFromController(eventData.Pointer.Controller, eventData.Pointer, false);; 添加: SetHandDataFro"
microsoft_MixedRealityToolkit-Unity,CWE-1219,a7528885174d9d2ef7a8c8b789cd49414ace03b3,"Fix Shader import error seen on Mac editor

OnLoadUtilities.cs fails to copy shaders when running on MacOS due to
a filename sensitivity issue.

The constant `ShaderSentinelFile = ""MRTK.Shaders.Sentinel"";` refers to
a file that is actually named `MRTK.Shaders.sentinel` with a lowercase
`s` on sentinel.

On MacOS DirectoryInfo.GetFiles appears to be case-sensitive even if
the underlying filesystem is not. This causes the script to not find
MRTK.Shaders.sentinel and thus not be able to copy the shaders.

Fix the issue by using a lowercase `s` in the constant.

Fixes #8826",,1,"共 1 处添加, 1 处删除. 示例: 删除: private const string ShaderSentinelFile = ""MRTK.Shaders.Sentinel"";; 添加: private const string ShaderSentinelFile = ""MRTK.Shaders.sentinel"";"
microsoft_MixedRealityToolkit-Unity,CWE-133,884b3ca909db51f04a8cef1d24e0b7b35714ce47,Rename controllers,,10,"共 1790 处添加, 1885 处删除. 示例: 删除: reference: Microsoft.MixedReality.Toolkit.WindowsMixedReality.Input.WindowsMixedRealityArticulatedHand,; 删除: Microsoft.MixedReality.Toolkit.Providers.WindowsMixedReality;"
microsoft_MixedRealityToolkit-Unity,CWE-452,bd8b093658a71eee9d8e5aa36611c3df3f3fc733,Get event raising and vis behind initialization,,1,"共 11 处添加, 0 处删除. 示例: 添加: private bool isInitialized = false;; 添加: ; 添加: isInitialized = true;"
microsoft_MixedRealityToolkit-Unity,CWE-387,37d31930fb316363d143dbfb5bdf2aad8391adb9,"Fix shell edge case

When the shell is brought up, one input source stays ""tracked"" while the other might become lost. In this case, sources were lost incorrectly and could get into a bad state",,2,"共 46 处添加, 11 处删除. 示例: 删除: if (inputDevice.characteristics.HasFlag(InputDeviceCharacteristics.HandTracking) && inputDevice.TryGetFeatureValue(CommonUsages.isTracked, out bool isTracked) && !isTracked);"
microsoft_MixedRealityToolkit-Unity,CWE-387,23fcd858cab4f069238f03f694f7900e6a076509,Fixed hand ray not showing up on Oculus,,1,"共 3 处添加, 0 处删除. 示例: 添加: /// <inheritdoc/>; 添加: public override bool IsInPointingPose => handDefinition.IsInPointingPose;; 添加: "
microsoft_MixedRealityToolkit-Unity,CWE-569,6b1b10b4d2369b2f28e01b0a60d170ec818921aa,Null check / boolean logic rework,,2,"共 2 处添加, 3 处删除. 示例: 删除: ExcludedTypes = excludedTypes != null ? excludedTypes : new Type[0];; 添加: ExcludedTypes = excludedTypes ?? (new Type[0]);; 删除: #endif // UNITY_EDITOR"
microsoft_MixedRealityToolkit-Unity,CWE-569,8269c894e84e24208b5d074284acb20036eae75c,Pattern matching pass 2,,28,"共 68 处添加, 120 处删除. 示例: 删除: var requireComponentAttribute = attribute as RequireComponent;; 删除: if (requireComponentAttribute != null); 添加: if (attribute is RequireComponent requireComponentAttribute)"
microsoft_MixedRealityToolkit-Unity,CWE-355,018ce4dd9edbf7fad4d95487e176f63e2e934c0e,UI position adjustment,,1,"共 1 处添加, 1 处删除. 示例: 删除: fixedVerticalPosition: -0.4; 添加: fixedVerticalPosition: -0.35"
microsoft_MixedRealityToolkit-Unity,CWE-1227,b799030804dca0a4194465de0483e41fc679f856,Split out UPM and NuGet packing and publishing,,8,"共 34 处添加, 27 处删除. 示例: 删除: ArtifactName: 'mrtk-unity-packages'; 添加: ArtifactName: 'mrtk-nuget'; 删除: - template: tasks/publish-packages.yml"
microsoft_MixedRealityToolkit-Unity,CWE-557,fa7e18a538bcf325f6ad36032432e111f798b7f6,Actually cache handJointService,,1,"共 1 处添加, 1 处删除. 示例: 删除: => handJointService ?? CoreServices.GetInputSystemDataProvider<IMixedRealityHandJointService>();; 添加: => handJointService ?? (handJointService = CoreServices.GetInputSystemData"
microsoft_MixedRealityToolkit-Unity,CWE-429,d8784d2e34900b02e5c789e656d754ef1d6343f4,"Create objects only for the correct loader (#9249)

* Check if the loader is the correct one

* Fix for creating the correct controllers for the running loader (e.g. when the loaded/running loader is after the ones that are present but not running). If Oculus and WindowsMR are both checked and WindowsMR is running, MRTK should load the WindowsMR controllers, not Oculus ones.

* Change condition on WMR_ENABLED from MRTK.WMR.

* Formatting and clean-up

Co-authored-by: Kurtis <kurtie@microsoft.com>",,5,"共 54 处添加, 13 处删除. 示例: 添加: ""Unity.XR.Management"",; 添加: using System.Linq;; 添加: #if OCULUSINTEGRATION_PRESENT"
microsoft_MixedRealityToolkit-Unity,CWE-1219,7bf22e039b6449a400c4a8b3e0bbfb28c7b178cd,Shorten State Visualizer file paths,,40,"共 0 处添加, 16 处删除. 示例: 删除: fileFormatVersion: 2; 删除: guid: 303d611313de2424eb4145c4db8af5ed; 删除: folderAsset: yes"
microsoft_MixedRealityToolkit-Unity,CWE-465,96dd83cea9d755581de0e63e121a6d031b927df6,Fixed for eye gaze pinch controls and fix pointer naming bug,,2,"共 14 处添加, 36 处删除. 示例: 删除: if (IsActiveHand(eventData.InputSource.SourceName)); 添加: if ((currEngagedHand == Handedness.Right && eventData.Controller.ControllerHandedness == Handedness.Right) ||; 添加: (c"
microsoft_MixedRealityToolkit-Unity,CWE-465,0f475b8a120a0ef8b262c805fe0123e6631b79bb,"Addressing remaining feedback on #9364 (#9371)

* fixed naming with controllers and eye gaze examples

* Addressing remaining feedback on the pointer naming PR

* addressing last traces of feedback",,1,"共 7 处添加, 3 处删除. 示例: 删除: // Setting the pointerName; 删除: PointerName = $""{Handedness}_{gameObject.name}"";; 删除: "
microsoft_MixedRealityToolkit-Unity,CWE-137,3d2a1bb6a26040d6573d2b706dc92294afc052bf,Remove stray whitespace,,2,"共 2 处添加, 2 处删除. 示例: 删除: Quaternion rotationUnity = MixedRealityPlayspace.Rotation * rotation.ToUnityQuaternion();; 添加: Quaternion rotationUnity = MixedRealityPlayspace.Rotation * rotation.ToUnityQuate"
microsoft_MixedRealityToolkit-Unity,CWE-355,265a0ea3621c84b88e4b02e7fcd1b5682afef56a,"Refactored Controller visualization code, Oculus Touch uses their own standalone visualizer (#9589)

* Refactored some of the confusing controller visualization code, Oculus XRSDK Touch controllers no longer rely on MRTK for controller visualization, since they have their own standalone visualization

* added failsafe in case Oculus Integration package is not imported

* fixed bug where Oculus project config settings would get reset inexplicably

* Update Assets/MRTK/Providers/Oculus/XRSDK/Controllers/OculusXRSDKTouchController.cs

Co-authored-by: Kurtis <kurtie@microsoft.com>

* Update Assets/MRTK/Core/Providers/BaseController.cs

Co-authored-by: Kurtis <kurtie@microsoft.com>

* Update Assets/MRTK/Providers/Oculus/XRSDK/Controllers/OculusXRSDKTouchController.cs

Co-authored-by: Kurtis <kurtie@microsoft.com>

* addressing PR comments

* fixed obsolete reference

* added oculusintegration_present flags

* Update Assets/MRTK/Providers/Oculus/XRSDK/OculusXRSDKDeviceManager.cs

Co-authored-by: Kurtis <kurtie@microsoft.com>

* fixed double negative typo

* cached controller settings

Co-authored-by: Kurtis <kurtie@microsoft.com>",,7,"共 122 处添加, 58 处删除. 示例: 删除: /// <summary>; 删除: /// Gets the override model for a specific controller type and hand; 删除: /// </summary>"
microsoft_MixedRealityToolkit-Unity,CWE-355,a13e91fe456c35e7a98dbd3e7020ee8a961991d8,unify editor menus: mixed reality toolkit -> mixed reality,,23,"共 36 处添加, 36 处删除. 示例: 删除: [MenuItem(""Mixed Reality Toolkit/Utilities/Update/Controller Mapping Profiles"")]; 添加: [MenuItem(""Mixed Reality/Utilities/Update/Controller Mapping Profiles"")]; 删除: [MenuItem("
microsoft_MixedRealityToolkit-Unity,CWE-355,372c53a0982b8fe23031890e1291b824c9de51d8,Add tabs for boundary system and add to profiles,,28,"共 74 处添加, 9 处删除. 示例: 删除: [Tooltip(""Boundary System class to instantiate at runtime."")]; 添加: [Tooltip(""Boundary system class to instantiate at runtime for legacy XR."")]; 添加: [SerializeField]"
microsoft_MixedRealityToolkit-Unity,CWE-136,39d319ae882e55d3c8cf6004610efae77a9b12f6,Access the passed in type instead of spelunking the serialization,,1,"共 1 处添加, 3 处删除. 示例: 删除: ; 删除: SerializedProperty typeProperty = providerProperties.componentType.FindPropertyRelative(""reference"");; 删除: if (!string.IsNullOrEmpty(typeProperty.stringValue) && Type.Get"
microsoft_MixedRealityToolkit-Unity,CWE-387,42bbbdbd9061c5dc124b0db108b7a5a26a02aa16,Correct handedness,,1,"共 1 处添加, 1 处删除. 示例: 删除: handedness: 1; 添加: handedness: 2"
microsoft_MixedRealityToolkit-Unity,CWE-465,08587f724bf9f2d067189639c3a415649566ba8e,"Fixed errors raised by the poke pointer regrading disabled and missing visuals. (#9663)

* Fixed errors raised by the poke pointer regrading disabled and missing visuals.

* Update Assets/MRTK/SDK/Features/UX/Scripts/Pointers/PokePointer.cs

Co-authored-by: CDiaz-MS <53493796+CDiaz-MS@users.noreply.github.com>

Co-authored-by: CDiaz-MS <53493796+CDiaz-MS@users.noreply.github.com>",,1,"共 19 处添加, 26 处删除. 示例: 删除: [SerializeField]; 删除: protected LineRenderer line;; 删除: "
microsoft_MixedRealityToolkit-Unity,CWE-355,f5d5677a7c00ee1807c6d6a2a7e894299d5695ce,"Add ability to set ""both"" as a handedness in the visualization inspector",,1,"共 4 处添加, 3 处删除. 示例: 删除: // Licensed under the MIT License.﻿; 添加: // Licensed under the MIT License.; 添加: new GUIContent(""Both""),"
microsoft_MixedRealityToolkit-Unity,CWE-355,4102512528fdcce3ca3ac862f7877ea024d2f770,Adding UI Backplate prefab to MRTK UI Toolbox,,3,"共 94 处添加, 0 处删除. 示例: 添加: {; 添加: ""name"": ""UI Backplate"",; 添加: ""docURL"": ""https://docs.microsoft.com/windows/mixed-reality/mrtk-unity/features/ux-building-blocks/slate"","
microsoft_MixedRealityToolkit-Unity,CWE-355,2e1a97ac8892041ebe92983f42ed0d05654c8948,"Oculus visualization now integrated with MRTK (#10067)

* Oculus visualization now merged seemlessly with MRTK

* addressing code review comments

* Update Assets/MRTK/Providers/Oculus/XRSDK/Controllers/OculusXRSDKTouchController.cs

Co-authored-by: Kurtis <kurtie@microsoft.com>

Co-authored-by: Kurtis <kurtie@microsoft.com>",,5,"共 99 处添加, 36 处删除. 示例: 删除: else; 删除: {; 删除: // Only check for Oculus if we already know the type is valid (otherwise, null ref)"
microsoft_MixedRealityToolkit-Unity,CWE-355,d913b854af345ac117811bc87424b2de7de0490b,"Oculus visualization now integrated with MRTK (#10067)

* Oculus visualization now merged seemlessly with MRTK

* addressing code review comments

* Update Assets/MRTK/Providers/Oculus/XRSDK/Controllers/OculusXRSDKTouchController.cs

Co-authored-by: Kurtis <kurtie@microsoft.com>

Co-authored-by: Kurtis <kurtie@microsoft.com>",,5,"共 99 处添加, 36 处删除. 示例: 删除: else; 删除: {; 删除: // Only check for Oculus if we already know the type is valid (otherwise, null ref)"
microsoft_MixedRealityToolkit-Unity,CWE-1219,ccba58a46f8ec113384c6222f1fe0ab7ac4c9c5b,Remove XR folder from .gitignore,,1,"共 0 处添加, 2 处删除. 示例: 删除: Assets/XR/; 删除: Assets/XR.meta"
microsoft_MixedRealityToolkit-Unity,CWE-465,7c5b0ca63593d707787d8e1e87ceff8c8bcb609b,Changed default pointer extent to make mouse pointer behavior more intuitive (#10075),,2,"共 2 处添加, 2 处删除. 示例: 删除: defaultPointerExtent: 10; 添加: defaultPointerExtent: 1; 删除: defaultPointerExtent: 10"
microsoft_MixedRealityToolkit-Unity,CWE-465,06c00bb660f8bb3be8ff82b447fc3a1d919c3b41,Changed default pointer extent to make mouse pointer behavior more intuitive (#10075),,2,"共 2 处添加, 2 处删除. 示例: 删除: defaultPointerExtent: 10; 添加: defaultPointerExtent: 1; 删除: defaultPointerExtent: 10"
microsoft_MixedRealityToolkit-Unity,CWE-465,1c212071e609886d23e57e575dd55dfa304d4ba2,"Made Near Pointers usable on controllers. (#10059)

* initial controller near interaction changes

* added tests for new properties and for the source pose in general

* CI fixes

* updated tests to properly update pointer properties

* reverted changes to the interface

* fixed whitespace issue

* added helper function summary and made a poke pointer variable public

* removed unused summary lines to fix CI errors

* changed from sourceposeoffset from private to protected

* added public property so other classes can adjust this value",,9,"共 178 处添加, 34 处删除. 示例: 添加: private SerializedProperty useSourcePoseAsFallback;; 添加: useSourcePoseAsFallback = serializedObject.FindProperty(""useSourcePoseAsFallback"");; 添加: EditorGUILayout.PropertyFie"
microsoft_MixedRealityToolkit-Unity,CWE-569,2ad25b98d8426380e0eb20121e3cb3454af28725,Additional code style,,1,"共 10 处添加, 13 处删除. 示例: 删除: if (numScenesToCreate == 1); 删除: {   // No need to save this scene, we're just creating one; 删除: primaryTestScene = EditorSceneManager.NewScene(NewSceneSetup.DefaultGameObjec"
microsoft_MixedRealityToolkit-Unity,CWE-569,b718dde30dad3d93fa987df837c416edd73eeb35,Changed comment that referenced camera.Main as this was picked up as a code issue. Easier just to remove it from the comment,,1,"共 1 处添加, 2 处删除. 示例: 删除: // it will pick this up from the MainCameraProvider which is used because camera.Main is not supported; 删除: // across all XR platforms. This needs to be done before the LeapXRS"
